state_dt,close
2019-05-15,15.081248967103008
2019-05-16,14.551661977611342
2019-05-17,14.136050639154716
2019-05-18,14.605078117011168
2019-05-19,14.625990187051698
2019-05-20,14.841014926242709
2019-05-21,15.066545974648585
