state_dt,close
2019-05-15,38.070215814820486
2019-05-16,37.52303284663465
2019-05-17,36.57890175775351
2019-05-18,40.22931950813128
2019-05-19,38.21435998326235
2019-05-20,41.318537101593144
2019-05-21,38.64923674325917
